year,city,state,lat,long,total_pop,violent_crime,homs_sum,rape_sum,rob_sum,agg_ass_sum
1980,Kansas City,Missouri,39.0997265,-94.5785667,446865,7013,132,518,2889,3474
1980,Las Vegas,Nevada,36.1699412,-115.1398296,385396,4421,92,291,2636,1402
1980,Long Beach,California,33.7700504,-118.1937395,356906,4634,82,288,2781,1483
1980,Los Angeles,California,34.0522342,-118.2436849,2952511,51447,1010,2813,25637,21987
1980,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1980,Memphis,Tennessee,35.1495343,-90.0489801,644957,6898,152,788,3846,2112
1980,Mesa,Arizona,33.4151843,-111.8314724,149662,812,10,62,193,547
1980,Miami,Florida,25.7616798,-80.1917902,335718,11474,220,325,6890,4039
1980,Milwaukee,Wisconsin,43.0389025,-87.9064736,633845,3310,74,213,1796,1227
1980,Minneapolis,Minnesota,44.977753,-93.2650108,370163,3917,36,373,2267,1241
1980,Nashville,Tennessee,36.1626638,-86.7816016,452025,3634,87,295,2027,1225
1980,New Orleans,Louisiana,29.9510658,-90.0715323,557761,8172,218,588,4647,2719
1980,New York,New York,40.7127837,-74.0059413,7035348,149549,1812,3711,100550,43476
1980,Newark,New Jersey,40.735657,-74.1723667,330104,11270,163,546,6845,3716
1980,Oakland,California,37.8043637,-122.2711137,338721,7536,132,434,4248,2722
1980,Oklahoma City,Oklahoma,35.4675602,-97.5164276,401577,3734,72,337,1251,2074
1980,Omaha,Nebraska,41.2523634,-95.9979883,312919,1983,38,213,1053,679
1980,Orlando,Florida,28.5383355,-81.3792365,127811,2350,17,190,742,1401
1980,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1681175,17299,436,937,10883,5043
1980,Phoenix,Arizona,33.4483771,-112.0740373,772884,7020,103,485,3037,3395
1980,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,424205,5120,50,299,3252,1519
1980,Portland,Oregon,45.5230622,-122.6764816,364419,4957,46,364,2249,2298
1980,Raleigh,North Carolina,35.7795897,-78.6381787,148429,784,12,64,260,448
1980,Sacramento,California,38.5815719,-121.4943996,274547,3221,45,217,1604,1355
1980,Salt Lake City,Utah,40.7607793,-111.8910474,162985,1132,16,140,528,448
1980,San Antonio,Texas,29.4241219,-98.4936282,788049,4265,164,362,1742,1997
1980,San Diego,California,32.715738,-117.1610838,874826,6189,103,362,2986,2738
1980,San Francisco,California,37.7749295,-122.4194155,674150,12710,110,759,7527,4314
1980,San Jose,California,37.3382082,-121.8863286,628106,3788,62,479,1714,1533
1980,Seattle,Washington,47.6062095,-122.3320708,491897,5201,63,512,2253,2373
1980,St. Louis,Missouri,38.6270025,-90.1994042,450790,10983,225,392,5938,4428
1980,Tampa,Florida,27.950575,-82.4571776,268709,5089,44,348,1877,2820
1980,Tucson,Arizona,32.2217429,-110.926479,331506,2584,38,174,655,1717
1980,Tulsa,Oklahoma,36.1539816,-95.992775,355766,2715,36,251,798,1630
1980,Virginia Beach,Virginia,36.8529263,-75.977985,260680,530,11,105,210,204
1980,Washington,District of Columbia,38.9071923,-77.0368707,635233,12772,200,439,8897,3236
1980,Wichita,Kansas,37.688889,-97.336111,279352,1823,32,202,826,763
1981,Albuquerque,New Mexico,35.0853336,-106.6055534,336840,2985,45,213,1107,1620
1981,Arlington,Texas,32.735687,-97.1080656,167848,699,12,102,212,373
1981,Atlanta,Georgia,33.7489954,-84.3879824,435626,10608,181,644,4537,5246
1981,Aurora,Colorado,39.7294319,-104.8319195,162900,1437,10,76,359,992
1981,Aurora,Illinois,41.7605849,-88.3200715,162900,1437,10,76,359,992
1981,Austin,Texas,30.267153,-97.7430608,357607,1545,39,263,669,574
1981,Baltimore,Maryland,39.2903848,-76.6121893,797429,17737,228,565,10715,6229
1981,Boston,Massachusetts,42.3600825,-71.0588801,566679,14071,100,531,9248,4192
1981,Buffalo,New York,42.8864468,-78.8783689,359167,3341,25,229,1734,1353
1981,Chicago,Illinois,41.8781136,-87.6297982,3012703,25609,877,1255,16118,7359
1981,Cincinnati,Ohio,39.1031182,-84.5120196,383441,3892,43,289,1756,1804
1981,Cleveland,Ohio,41.49932,-81.6943605,573145,12429,233,621,7821,3754
1981,Columbus,Georgia,32.4609764,-84.9877094,562896,5263,91,396,3356,1420
1981,Columbus,Ohio,39.9611755,-82.9987942,562896,5263,91,396,3356,1420
1981,Dallas,Texas,32.7766642,-96.7969879,937273,12749,298,1121,5402,5928
1981,Denver,Colorado,39.7392358,-104.990251,503695,5085,100,471,2403,2111
1981,Detroit,Michigan,42.331427,-83.0457538,1193805,23176,502,1229,14797,6648
1981,El Paso,Texas,31.7775757,-106.4424559,442677,3510,35,205,871,2399
1981,Fort Worth,Texas,32.7554883,-97.3307658,398482,4946,113,435,2312,2086
1981,Fresno,California,36.7468422,-119.7725868,221129,2158,33,155,1102,868
1981,Honolulu,Hawaii,21.3069444,-157.8583333,773331,1965,40,265,1320,340
1981,Houston,Texas,29.7604267,-95.3698028,1621897,10274,497,967,6893,1917
1981,Indianapolis,Indiana,39.768403,-86.158068,461820,4539,65,400,2194,1880
1981,Jacksonville,Florida,30.3321838,-81.655651,575157,5634,89,410,2340,2795
1981,Kansas City,Missouri,39.0997265,-94.5785667,450211,7714,115,429,3235,3935
1981,Las Vegas,Nevada,36.1699412,-115.1398296,406915,4648,106,310,2778,1454
1981,Long Beach,California,33.7700504,-118.1937395,366405,4579,74,307,2928,1270
1981,Los Angeles,California,34.0522342,-118.2436849,3031090,52818,879,2666,28152,21121
1981,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1981,Memphis,Tennessee,35.1495343,-90.0489801,654096,7056,133,760,4092,2071
1981,Mesa,Arizona,33.4151843,-111.8314724,153941,741,1,51,143,546
1981,Miami,Florida,25.7616798,-80.1917902,356734,11211,210,382,6196,4423
1981,Milwaukee,Wisconsin,43.0389025,-87.9064736,641715,3424,71,290,1806,1257
1981,Minneapolis,Minnesota,44.977753,-93.2650108,372784,3883,28,367,2296,1192
1981,Nashville,Tennessee,36.1626638,-86.7816016,458430,3087,79,363,1594,1051
1981,New Orleans,Louisiana,29.9510658,-90.0715323,571771,8121,217,453,4950,2501
1981,New York,New York,40.7127837,-74.0059413,7070429,156946,1826,3862,107475,43783
1981,Newark,New Jersey,40.735657,-74.1723667,332746,12320,161,598,7778,3783
1981,Oakland,California,37.8043637,-122.2711137,347736,7036,118,430,3836,2652
1981,Oklahoma City,Oklahoma,35.4675602,-97.5164276,414523,4128,65,336,1491,2236
1981,Omaha,Nebraska,41.2523634,-95.9979883,322883,1583,28,186,899,470
1981,Orlando,Florida,28.5383355,-81.3792365,135812,2373,25,154,885,1309
1981,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1686834,17616,362,936,10816,5502
1981,Phoenix,Arizona,33.4483771,-112.0740373,794983,6319,96,408,2696,3119
1981,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,425632,5983,49,213,4288,1433
1981,Portland,Oregon,45.5230622,-122.6764816,369518,6452,38,403,3072,2939
1981,Raleigh,North Carolina,35.7795897,-78.6381787,151155,719,11,56,288,364
1981,Sacramento,California,38.5815719,-121.4943996,281854,3535,53,228,1833,1421
1981,Salt Lake City,Utah,40.7607793,-111.8910474,169383,1268,14,137,587,530
1981,San Antonio,Texas,29.4241219,-98.4936282,820591,4651,185,376,1835,2255
1981,San Diego,California,32.715738,-117.1610838,898109,6594,94,559,3323,2618
1981,San Francisco,California,37.7749295,-122.4194155,692092,12011,126,672,7386,3827
1981,San Jose,California,37.3382082,-121.8863286,644823,4122,68,465,2070,1519
1981,Seattle,Washington,47.6062095,-122.3320708,503697,5414,59,485,2344,2526
1981,St. Louis,Missouri,38.6270025,-90.1994042,454166,10364,265,413,5365,4321
1981,Tampa,Florida,27.950575,-82.4571776,285530,5674,69,409,2314,2882
1981,Tucson,Arizona,32.2217429,-110.926479,340985,2810,28,163,872,1747
1981,Tulsa,Oklahoma,36.1539816,-95.992775,367234,2678,47,247,949,1435
1981,Virginia Beach,Virginia,36.8529263,-75.977985,265704,606,12,93,235,266
1981,Washington,District of Columbia,38.9071923,-77.0368707,636000,14468,223,414,10399,3432
1981,Wichita,Kansas,37.688889,-97.336111,282465,1729,43,202,816,668
1982,Albuquerque,New Mexico,35.0853336,-106.6055534,344962,2659,26,199,926,1508
1982,Arlington,Texas,32.735687,-97.1080656,173821,607,7,67,191,342
1982,Atlanta,Georgia,33.7489954,-84.3879824,441103,10486,152,613,3999,5722
1982,Aurora,Colorado,39.7294319,-104.8319195,167408,1406,10,76,353,967
1982,Aurora,Illinois,41.7605849,-88.3200715,167408,1406,10,76,353,967
1982,Austin,Texas,30.267153,-97.7430608,370331,1532,57,235,635,605
1982,Baltimore,Maryland,39.2903848,-76.6121893,798175,16683,227,550,9347,6559
1982,Boston,Massachusetts,42.3600825,-71.0588801,567758,10970,93,366,6531,3980
1982,Buffalo,New York,42.8864468,-78.8783689,360493,3557,42,247,1653,1615
1982,Chicago,Illinois,41.8781136,-87.6297982,3010862,26404,668,1112,16307,8317
1982,Cincinnati,Ohio,39.1031182,-84.5120196,383975,3757,52,285,1589,1831
1982,Cleveland,Ohio,41.49932,-81.6943605,573944,9386,195,628,5296,3267
1982,Columbus,Georgia,32.4609764,-84.9877094,563680,4590,92,332,2507,1659
1982,Columbus,Ohio,39.9611755,-82.9987942,563680,4590,92,332,2507,1659
1982,Dallas,Texas,32.7766642,-96.7969879,970624,13053,306,1105,5695,5947
1982,Denver,Colorado,39.7392358,-104.990251,517638,4935,68,516,2386,1965
1982,Detroit,Michigan,42.331427,-83.0457538,1181868,23746,513,1167,16037,6029
1982,El Paso,Texas,31.7775757,-106.4424559,458429,3922,41,219,932,2730
1982,Fort Worth,Texas,32.7554883,-97.3307658,412661,4901,103,470,2233,2095
1982,Fresno,California,36.7468422,-119.7725868,226300,2182,33,155,1212,782
1982,Honolulu,Hawaii,21.3069444,-157.8583333,785181,2151,25,269,1457,400
1982,Houston,Texas,29.7604267,-95.3698028,1679607,17801,678,1270,12392,3461
1982,Indianapolis,Indiana,39.768403,-86.158068,462657,4341,69,387,1993,1892
1982,Jacksonville,Florida,30.3321838,-81.655651,590957,5643,83,422,2152,2986
1982,Kansas City,Missouri,39.0997265,-94.5785667,451397,6729,93,376,2756,3504
1982,Las Vegas,Nevada,36.1699412,-115.1398296,424252,4470,88,286,2739,1357
1982,Long Beach,California,33.7700504,-118.1937395,374974,4498,68,277,2878,1275
1982,Los Angeles,California,34.0522342,-118.2436849,3101979,53957,849,2706,30029,20373
1982,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1982,Memphis,Tennessee,35.1495343,-90.0489801,659913,7609,122,713,4404,2370
1982,Mesa,Arizona,33.4151843,-111.8314724,157634,705,3,40,129,533
1982,Miami,Florida,25.7616798,-80.1917902,365506,9963,190,349,5123,4301
1982,Milwaukee,Wisconsin,43.0389025,-87.9064736,645231,3593,62,194,2087,1250
1982,Minneapolis,Minnesota,44.977753,-93.2650108,376704,4247,36,314,2583,1314
1982,Nashville,Tennessee,36.1626638,-86.7816016,462507,3248,67,321,1662,1198
1982,New Orleans,Louisiana,29.9510658,-90.0715323,579338,8604,233,488,5106,2777
1982,New York,New York,40.7127837,-74.0059413,7096559,143943,1668,3547,95944,42784
1982,Newark,New Jersey,40.735657,-74.1723667,334414,10704,117,489,6393,3705
1982,Oakland,California,37.8043637,-122.2711137,355868,6609,94,441,3194,2880
1982,Oklahoma City,Oklahoma,35.4675602,-97.5164276,425093,4286,89,386,1801,2010
1982,Omaha,Nebraska,41.2523634,-95.9979883,324936,2450,20,175,743,1512
1982,Orlando,Florida,28.5383355,-81.3792365,139152,2662,34,160,809,1659
1982,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1687556,17511,332,839,10604,5736
1982,Phoenix,Arizona,33.4483771,-112.0740373,814054,5431,95,431,2402,2503
1982,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,425814,5391,51,236,3841,1263
1982,Portland,Oregon,45.5230622,-122.6764816,369796,6484,36,392,2811,3245
1982,Raleigh,North Carolina,35.7795897,-78.6381787,152882,886,20,62,322,482
1982,Sacramento,California,38.5815719,-121.4943996,288446,2988,43,191,1543,1211
1982,Salt Lake City,Utah,40.7607793,-111.8910474,173630,1279,11,124,656,488
1982,San Antonio,Texas,29.4241219,-98.4936282,849791,5905,190,400,2195,3120
1982,San Diego,California,32.715738,-117.1610838,919113,5835,72,428,3142,2193
1982,San Francisco,California,37.7749295,-122.4194155,708278,11615,111,594,7153,3757
1982,San Jose,California,37.3382082,-121.8863286,659903,3616,37,430,1701,1448
1982,Seattle,Washington,47.6062095,-122.3320708,507643,5120,31,435,2271,2383
1982,St. Louis,Missouri,38.6270025,-90.1994042,455362,10069,226,316,4899,4628
1982,Tampa,Florida,27.950575,-82.4571776,292551,5736,59,411,1842,3424
1982,Tucson,Arizona,32.2217429,-110.926479,349165,2925,31,236,910,1748
1982,Tulsa,Oklahoma,36.1539816,-95.992775,376599,2704,31,228,1050,1395
1982,Virginia Beach,Virginia,36.8529263,-75.977985,268887,646,15,97,258,276
1982,Washington,District of Columbia,38.9071923,-77.0368707,631000,13397,194,421,9137,3645
1982,Wichita,Kansas,37.688889,-97.336111,285665,1695,31,197,677,790
1983,Albuquerque,New Mexico,35.0853336,-106.6055534,355163,2954,24,206,909,1815
1983,Arlington,Texas,32.735687,-97.1080656,178871,585,7,75,186,317
1983,Atlanta,Georgia,33.7489954,-84.3879824,448635,9326,141,619,3552,5014
1983,Aurora,Colorado,39.7294319,-104.8319195,172575,1706,12,65,333,1296
1983,Aurora,Illinois,41.7605849,-88.3200715,172575,1706,12,65,333,1296
1983,Austin,Texas,30.267153,-97.7430608,381091,1534,58,240,665,571
1983,Baltimore,Maryland,39.2903848,-76.6121893,805527,16132,201,497,9167,6267
1983,Boston,Massachusetts,42.3600825,-71.0588801,566551,11365,90,367,6713,4195
1983,Buffalo,New York,42.8864468,-78.8783689,360656,3297,43,297,1410,1547
1983,Chicago,Illinois,41.8781136,-87.6297982,3021203,39776,729,2246,23471,13330
1983,Cincinnati,Ohio,39.1031182,-84.5120196,382373,3339,27,308,1401,1603
1983,Cleveland,Ohio,41.49932,-81.6943605,571827,7798,148,716,4115,2819
1983,Columbus,Georgia,32.4609764,-84.9877094,561328,4197,74,324,2407,1392
1983,Columbus,Ohio,39.9611755,-82.9987942,561328,4197,74,324,2407,1392
1983,Dallas,Texas,32.7766642,-96.7969879,998827,11478,268,891,4914,5405
1983,Denver,Colorado,39.7392358,-104.990251,533732,4379,78,430,1924,1947
1983,Detroit,Michigan,42.331427,-83.0457538,1176968,25527,580,1514,16922,6511
1983,El Paso,Texas,31.7775757,-106.4424559,471749,4275,33,177,865,3200
1983,Fort Worth,Texas,32.7554883,-97.3307658,424651,5104,112,454,2020,2518
1983,Fresno,California,36.7468422,-119.7725868,230418,1913,32,172,984,725
1983,Honolulu,Hawaii,21.3069444,-157.8583333,808092,2136,45,249,1243,599
1983,Houston,Texas,29.7604267,-95.3698028,1728783,15919,561,1179,10270,3909
1983,Indianapolis,Indiana,39.768403,-86.158068,463455,4139,56,376,1821,1886
1983,Jacksonville,Florida,30.3321838,-81.655651,605934,5670,82,411,2288,2889
1983,Kansas City,Missouri,39.0997265,-94.5785667,453128,7452,106,425,2876,4045
1983,Las Vegas,Nevada,36.1699412,-115.1398296,429080,3564,74,244,1985,1261
1983,Long Beach,California,33.7700504,-118.1937395,381798,4679,60,246,3101,1272
1983,Los Angeles,California,34.0522342,-118.2436849,3158688,53435,820,2494,29243,20878
1983,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1983,Memphis,Tennessee,35.1495343,-90.0489801,664883,7564,127,763,4493,2181
1983,Mesa,Arizona,33.4151843,-111.8314724,163310,798,8,36,150,604
1983,Miami,Florida,25.7616798,-80.1917902,374769,9784,144,365,4719,4556
1983,Milwaukee,Wisconsin,43.0389025,-87.9064736,643473,3720,51,235,2198,1236
1983,Minneapolis,Minnesota,44.977753,-93.2650108,377850,3487,16,316,2001,1154
1983,Nashville,Tennessee,36.1626638,-86.7816016,465887,3289,81,324,1713,1171
1983,New Orleans,Louisiana,29.9510658,-90.0715323,589508,8048,210,536,4550,2752
1983,New York,New York,40.7127837,-74.0059413,7100063,132653,1622,3662,84043,43326
1983,Newark,New Jersey,40.735657,-74.1723667,336016,9327,112,553,5287,3375
1983,Oakland,California,37.8043637,-122.2711137,362344,6777,98,478,3289,2912
1983,Oklahoma City,Oklahoma,35.4675602,-97.5164276,441281,4685,61,533,1917,2174
1983,Omaha,Nebraska,41.2523634,-95.9979883,327276,2390,27,157,622,1584
1983,Orlando,Florida,28.5383355,-81.3792365,142678,2215,14,141,768,1292
1983,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1692364,16973,311,822,10744,5096
1983,Phoenix,Arizona,33.4483771,-112.0740373,843415,5270,83,499,1971,2717
1983,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,426890,5605,42,214,4198,1151
1983,Portland,Oregon,45.5230622,-122.6764816,371706,6879,36,377,2964,3502
1983,Raleigh,North Carolina,35.7795897,-78.6381787,154482,879,12,46,289,532
1983,Sacramento,California,38.5815719,-121.4943996,293695,3080,52,217,1553,1258
1983,Salt Lake City,Utah,40.7607793,-111.8910474,180892,1163,14,128,523,498
1983,San Antonio,Texas,29.4241219,-98.4936282,874483,5327,165,519,2403,2240
1983,San Diego,California,32.715738,-117.1610838,935840,5451,77,395,2550,2429
1983,San Francisco,California,37.7749295,-122.4194155,721168,10117,83,539,5945,3550
1983,San Jose,California,37.3382082,-121.8863286,671913,3460,48,447,1461,1504
1983,Seattle,Washington,47.6062095,-122.3320708,514319,4818,61,434,2032,2291
1983,St. Louis,Missouri,38.6270025,-90.1994042,457262,8461,152,323,3840,4146
1983,Tampa,Florida,27.950575,-82.4571776,299965,5053,58,288,1529,3178
1983,Tucson,Arizona,32.2217429,-110.926479,361739,2776,26,253,766,1731
1983,Tulsa,Oklahoma,36.1539816,-95.992775,391101,2404,35,193,968,1208
1983,Virginia Beach,Virginia,36.8529263,-75.977985,271775,587,11,73,252,251
1983,Washington,District of Columbia,38.9071923,-77.0368707,623000,11933,183,406,7698,3646
1983,Wichita,Kansas,37.688889,-97.336111,287807,1385,26,161,534,664
1984,Albuquerque,New Mexico,35.0853336,-106.6055534,356366,3615,28,210,1215,2162
1984,Arlington,Texas,32.735687,-97.1080656,191475,765,13,93,200,459
1984,Atlanta,Georgia,33.7489954,-84.3879824,442951,10525,135,632,4029,5729
1984,Aurora,Colorado,39.7294319,-104.8319195,191159,1822,13,95,317,1397
1984,Aurora,Illinois,41.7605849,-88.3200715,191159,1822,13,95,317,1397
1984,Austin,Texas,30.267153,-97.7430608,385237,1648,59,264,768,557
1984,Baltimore,Maryland,39.2903848,-76.6121893,788604,15581,215,564,8002,6800
1984,Boston,Massachusetts,42.3600825,-71.0588801,565192,10557,82,460,5539,4476
1984,Buffalo,New York,42.8864468,-78.8783689,352015,3316,35,278,1386,1617
1984,Chicago,Illinois,41.8781136,-87.6297982,3012524,60579,741,2883,28535,28420
1984,Cincinnati,Ohio,39.1031182,-84.5120196,378800,3447,36,367,1332,1712
1984,Cleveland,Ohio,41.49932,-81.6943605,556931,7332,156,733,4090,2353
1984,Columbus,Georgia,32.4609764,-84.9877094,568609,4352,62,394,2298,1598
1984,Columbus,Ohio,39.9611755,-82.9987942,568609,4352,62,394,2298,1598
1984,Dallas,Texas,32.7766642,-96.7969879,987696,12110,294,1022,4841,5953
1984,Denver,Colorado,39.7392358,-104.990251,524171,4100,82,427,1681,1910
1984,Detroit,Michigan,42.331427,-83.0457538,1133647,26567,514,1519,18352,6182
1984,El Paso,Texas,31.7775757,-106.4424559,465748,3730,24,175,1050,2481
1984,Fort Worth,Texas,32.7554883,-97.3307658,420050,5452,119,467,2080,2786
1984,Fresno,California,36.7468422,-119.7725868,254649,1994,34,134,1066,760
1984,Honolulu,Hawaii,21.3069444,-157.8583333,810772,1950,25,255,1117,553
1984,Houston,Texas,29.7604267,-95.3698028,1805783,15155,473,1269,9157,4256
1984,Indianapolis,Indiana,39.768403,-86.158068,471622,4366,49,324,1842,2151
1984,Jacksonville,Florida,30.3321838,-81.655651,582421,6228,103,587,2134,3404
1984,Kansas City,Missouri,39.0997265,-94.5785667,450489,7167,88,372,2440,4267
1984,Las Vegas,Nevada,36.1699412,-115.1398296,438264,3309,67,245,1767,1230
1984,Long Beach,California,33.7700504,-118.1937395,386421,4243,41,242,2591,1369
1984,Los Angeles,California,34.0522342,-118.2436849,3144256,51442,759,2347,27323,21013
1984,Louisville,Kentucky,38.2526647,-85.7584557,0,0,0,0,0,0
1984,Memphis,Tennessee,35.1495343,-90.0489801,654666,9158,113,794,4763,3488
1984,Mesa,Arizona,33.4151843,-111.8314724,181287,871,6,56,127,682
1984,Miami,Florida,25.7616798,-80.1917902,400646,10928,170,273,5705,4780
1984,Milwaukee,Wisconsin,43.0389025,-87.9064736,632458,3456,44,292,1871,1249
1984,Minneapolis,Minnesota,44.977753,-93.2650108,370866,3883,27,392,1740,1724
1984,Nashville,Tennessee,36.1626638,-86.7816016,475744,3104,72,410,1438,1184
1984,New Orleans,Louisiana,29.9510658,-90.0715323,576071,8687,214,555,4705,3213
1984,New York,New York,40.7127837,-74.0059413,7167121,132292,1450,3829,79541,47472
1984,Newark,New Jersey,40.735657,-74.1723667,324961,8580,87,589,4660,3244
1984,Oakland,California,37.8043637,-122.2711137,358566,6388,115,426,3170,2677
1984,Oklahoma City,Oklahoma,35.4675602,-97.5164276,439249,4259,65,516,1603,2075
1984,Omaha,Nebraska,41.2523634,-95.9979883,357790,2410,24,202,530,1654
1984,Orlando,Florida,28.5383355,-81.3792365,140541,2387,18,146,802,1421
1984,Philadelphia,Pennsylvania,39.9525839,-75.1652215,1667545,15599,263,937,9365,5034
1984,Phoenix,Arizona,33.4483771,-112.0740373,870279,6372,101,525,2106,3640
1984,Pittsburgh,Pennsylvania,40.4406248,-79.9958864,415475,4564,47,224,3212,1081
1984,Portland,Oregon,45.5230622,-122.6764816,367055,7408,34,370,3042,3962
1984,Raleigh,North Carolina,35.7795897,-78.6381787,158028,947,8,47,306,586
